   text	   code	 rodata	   data	    bss	    dec	    hex	filename
    348	    348	      0	      0	     12	    360	    168	l2cm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
     56	     56	      0	      0	      0	     56	     38	rwble_hl.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    614	    614	      0	      0	     12	    626	    272	ble_aes.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    170	    170	      0	      0	      0	    170	     aa	ble_aes_c1.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1003	    982	     21	      0	      0	   1003	    3eb	ble_aes_ccm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    540	    508	     32	      0	      0	    540	    21c	ble_aes_cmac.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    118	    118	      0	      0	      0	    118	     76	ble_aes_f4.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    383	    362	     21	      0	      0	    383	    17f	ble_aes_f5.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    180	    180	      0	      0	      0	    180	     b4	ble_aes_f6.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    130	    130	      0	      0	      0	    130	     82	ble_aes_g2.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    102	    102	      0	      0	      0	    102	     66	ble_aes_h6.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    102	    102	      0	      0	      0	    102	     66	ble_aes_h7.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    200	    200	      0	      0	      0	    200	     c8	ble_aes_h8.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    150	    146	      4	      0	      0	    150	     96	ble_aes_h9.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    156	    156	      0	      0	      0	    156	     9c	ble_aes_k1.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    464	    428	     36	      0	      0	    464	    1d0	ble_aes_k2.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    171	    150	     21	      0	      0	    171	     ab	ble_aes_k3.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    184	    164	     20	      0	      0	    184	     b8	ble_aes_k4.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    593	    568	     25	      0	      0	    593	    251	ble_aes_rpa.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
     60	     60	      0	      0	      0	     60	     3c	ble_aes_s1.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2631	   2166	    465	      0	     24	   2655	    a5f	common_buf.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    816	    710	    106	      0	     24	    840	    348	common_djob.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1465	   1036	    429	      0	      0	   1465	    5b9	common_list.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1184	   1122	     62	      0	     20	   1204	    4b4	common_time.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1987	   1706	    281	      6	      0	   1993	    7c9	common_utils.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
     86	     86	      0	      0	      0	     86	     56	dbg.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	dbg_iqgen.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	dbg_mwsgen.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	dbg_swdiag.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	dbg_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	dbg_trc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	dbg_trc_mem.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	dbg_trc_tl.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   8387	   5880	   2507	      0	      8	   8395	   20cb	ecc_p256.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1391	   1298	     93	      0	     48	   1439	    59f	h4tl.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    204	    204	      0	      0	     48	    252	     fc	kernel.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    611	    508	    103	      0	     40	    651	    28b	kernel_event.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1461	   1254	    207	      0	      0	   1461	    5b5	kernel_mem.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    307	    278	     29	      0	      0	    307	    133	kernel_msg.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    134	    134	      0	      0	      0	    134	     86	kernel_queue.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1465	   1272	    193	      0	     76	   1541	    605	kernel_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    403	    378	     25	      0	      0	    403	    193	kernel_timer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    980	    948	     32	      0	      0	    980	    3d4	rf_xvr.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    726	    722	      4	     24	     17	    767	    2ff	ble_rf_port.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2911	   2560	    351	      0	   1227	   4138	   102a	uart_ble.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   3299	   2370	    929	      0	   3139	   6438	   1926	uart_controller_only.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   5832	   4288	   1544	      0	     15	   5847	   16d7	ble_main.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1402	   1190	    212	      0	  26386	  27788	   6c8c	rwip.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   4447	   3638	    809	  11776	    260	  16483	   4063	rwip_driver.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
 332182	 290330	  41852	  11841	  35039	 379062	0x16483	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
    567	    404	    163	      0	      0	    567	    237	mac.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   2214	   2200	     14	      0	      0	   2214	    8a6	mac_ie.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	co_ring.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
     54	     54	      0	      0	    264	    318	    13e	dbg.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
     80	     80	      0	      0	     57	    137	     89	trace.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1673	   1300	    373	      0	      0	   1673	    689	dbg_print.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    298	    250	     48	      0	      0	    298	    12a	dbg_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    523	    352	    171	      4	      0	    527	    20f	dbg_assert.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    444	    444	      0	      0	      0	    444	    1bc	co_list.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    154	    154	      0	      0	      0	    154	     9a	co_dlist.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1072	     48	   1024	      0	      0	   1072	    430	co_math.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    116	    116	      0	      0	      0	    116	     74	co_pool.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    810	    546	    264	      4	      0	    814	    32e	ke_event.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    294	    276	     18	      0	      0	    294	    126	ke_msg.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1160	   1142	     18	      0	      0	   1160	    488	ke_timer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    880	    574	    306	      0	      0	    880	    370	ke_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
     72	     72	      0	      0	      0	     72	     48	ke_queue.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	     28	     28	     1c	ke_env.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1179	   1044	    135	      0	     44	   1223	    4c7	macif_fhost.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   8417	   7830	    587	      0	    372	   8789	   2255	chan.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	rd.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   7737	   6858	    879	      0	    152	   7889	   1ed1	mm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   2870	   2746	    124	      0	     24	   2894	    b4e	mm_bcn.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   6547	   5052	   1495	      0	      2	   6549	   1995	mm_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1259	   1112	    147	      0	      8	   1267	    4f3	mm_timer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	uf.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1637	   1562	     75	      0	     12	   1649	    671	ps.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   3342	   3082	    260	      0	   2340	   5682	   1632	vif_mgmt.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    842	    842	      0	      0	    110	    952	    3b8	td.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   2035	   1950	     85	      0	   2248	   4283	   10bb	sta_mgmt.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	   3656	   3656	    e48	txl_frame_shared.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    350	    350	      0	      0	      0	    350	    15e	txl_buffer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   2518	   2480	     38	      0	    264	   2782	    ade	txl_frame.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   6252	   5964	    288	      0	   7008	  13260	   33cc	txl_agg.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   7076	   6536	    540	      0	   1488	   8564	   2174	txl_he.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	    256	    256	    100	txl_buffer_shared.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1080	   1060	     20	      0	     40	   1120	    460	txl_cfm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   4188	   4098	     90	      0	    408	   4596	   11f4	txl_cntrl.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
     64	      4	     60	      0	     20	     84	     54	tx_swdesc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   2219	   2094	    125	    412	     40	   2671	    a6f	rwnx.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    639	    620	     19	      0	      0	    639	    27f	tpc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1325	    842	    483	      0	      2	   1327	    52f	scan_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1527	   1460	     67	      0	     17	   1544	    608	scan.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	    320	    320	    140	scan_shared.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1663	   1654	      9	      0	     13	   1676	    68c	rxl_cntrl.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	bfr.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	hal_dma.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    134	    130	      4	      0	     23	    157	     9d	hal_mib.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	     16	     16	     10	hal_desc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   4251	   3448	    803	      0	      1	   4252	   109c	hal_machw.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   5920	   5816	    104	      0	   6064	  11984	   2ed0	rm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    296	    264	     32	      0	      2	    298	    12a	rm_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   6622	   6082	    540	      0	     44	   6666	   1a0a	sm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   3827	   3130	    697	      0	      2	   3829	    ef5	sm_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   4136	   3974	    162	      0	      0	   4136	   1028	me_utils.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    562	    562	      0	      0	      0	    562	    232	me_mic.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   4178	   4088	     90	      0	      0	   4178	   1052	me_mgmtframe.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    314	    314	      0	      0	    380	    694	    2b6	me.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   3926	   3536	    390	      0	      2	   3928	    f58	me_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	mesh.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	mesh_hwmp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	mesh_mpm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	mesh_ps.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	mesh_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   6055	   5524	    531	      0	   2267	   8322	   2082	scanu.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1050	    694	    356	      0	      2	   1052	    41c	scanu_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	    200	    200	     c8	scanu_shared.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   7652	   7652	      0	      0	   2936	  10588	   295c	rxu_cntrl.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    968	    968	      0	      0	      0	    968	    3c8	mfp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   2632	   1824	    808	      0	      0	   2632	    a48	mfp_bip.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1744	   1688	     56	      0	     20	   1764	    6e4	bam_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   3816	   3816	      0	      0	    748	   4564	   11d4	bam.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   2136	   2136	      0	      0	     16	   2152	    868	apm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1494	   1254	    240	      0	      2	   1496	    5d8	apm_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   3172	   3066	    106	      0	      0	   3172	    c64	txu_cntrl.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   4274	   3354	    920	      0	    643	   4917	   1335	twt.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1431	    964	    467	      0	      2	   1433	    599	twt_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
     12	      0	     12	      0	      0	     12	      c	llc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
  10844	   9278	   1566	      0	    392	  11236	   2be4	rc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	hsu.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
     70	     70	      0	      0	      0	     70	     46	dma.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   7770	   4018	   3752	      0	     48	   7818	   1e8a	phy_karst.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
      0	      0	      0	      0	      0	      0	      0	p2p.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
   1842	   1842	      0	      0	  17592	  19434	   4bea	rxl_hwdesc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
    282	    274	      8	      0	      8	    290	    122	crm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a)
 166587	 147018	  19569	    420	  50603	 217610	  0x290	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libip_ax.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
    853	    626	    227	      0	      8	    861	    35d	mac_tx_data_cache.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libmac_tx_cache.a)
    853	    626	    227	      0	      8	    861	  0x861	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libmac_tx_cache.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   1141	   1126	     15	      0	      0	   1141	    475	net_param.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libnet_param_intf.a)
   1141	   1126	     15	      0	      0	   1141	 0x1141	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libnet_param_intf.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   2277	   2080	    197	      8	    284	   2569	    a09	pm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
    354	    290	     64	      0	      0	    354	    162	ps_control.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
   3128	   3002	    126	     66	     21	   3215	    c8f	mac_ps_func.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
    720	    660	     60	     24	      8	    752	    2f0	mac_ps.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
    564	    564	      0	      0	      4	    568	    238	mac_ps_hw_port.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
   1620	   1410	    210	      0	     56	   1676	    68c	mac_ps_timer.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
   1968	   1904	     64	      0	     20	   1988	    7c4	mcu_ps.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
   1017	    952	     65	     28	     16	   1061	    425	rf_ps.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
    260	    260	      0	      0	     16	    276	    114	ap_idle.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
     10	     10	      0	      0	      4	     14	      e	manual_ps.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
   2302	   2004	    298	      0	     66	   2368	    940	ps_time.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
    148	    148	      0	      0	    240	    388	    184	pm_model.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
    478	    478	      0	      0	      1	    479	    1df	normal_sleep.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a)
  14846	  13762	   1084	    126	    736	  15708	  0x479	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libpower_save.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
